Ballot ID,County,Candidate
1777052,Jefferson,Charles Casper Stockham
1714557,Jefferson,Charles Casper Stockham
1365684,Jefferson,Charles Casper Stockham
1036298,Jefferson,Charles Casper Stockham
1379225,Jefferson,Charles Casper Stockham
1129084,Jefferson,Charles Casper Stockham
1915366,Jefferson,Charles Casper Stockham
1912908,Jefferson,Charles Casper Stockham
1242512,Jefferson,Charles Casper Stockham
1668888,Jefferson,Charles Casper Stockham
1287300,Jefferson,Charles Casper Stockham
1986906,Jefferson,Charles Casper Stockham
1427045,Jefferson,Charles Casper Stockham
1743628,Jefferson,Charles Casper Stockham
1404904,Jefferson,Charles Casper Stockham
1459619,Jefferson,Charles Casper Stockham
1992923,Jefferson,Charles Casper Stockham
1020028,Jefferson,Charles Casper Stockham
1464638,Jefferson,Charles Casper Stockham
1302147,Jefferson,Charles Casper Stockham
1385458,Jefferson,Charles Casper Stockham
1914243,Jefferson,Charles Casper Stockham
1896005,Jefferson,Charles Casper Stockham
1532033,Jefferson,Charles Casper Stockham
1420930,Jefferson,Charles Casper Stockham
1400086,Jefferson,Charles Casper Stockham
1630398,Jefferson,Charles Casper Stockham
1943160,Jefferson,Charles Casper Stockham
1057465,Jefferson,Charles Casper Stockham
1387298,Jefferson,Charles Casper Stockham
1914454,Jefferson,Charles Casper Stockham
1696896,Jefferson,Charles Casper Stockham
1380405,Jefferson,Charles Casper Stockham
1224399,Jefferson,Charles Casper Stockham
1222185,Jefferson,Charles Casper Stockham
1694488,Jefferson,Charles Casper Stockham
1095258,Jefferson,Charles Casper Stockham
1968644,Jefferson,Charles Casper Stockham
1289406,Jefferson,Charles Casper Stockham
1097241,Jefferson,Charles Casper Stockham
1619281,Jefferson,Charles Casper Stockham
1788747,Jefferson,Charles Casper Stockham
1636992,Jefferson,Charles Casper Stockham
1825264,Jefferson,Charles Casper Stockham
1558747,Jefferson,Charles Casper Stockham
1800112,Jefferson,Charles Casper Stockham
1008081,Jefferson,Charles Casper Stockham
1372304,Jefferson,Charles Casper Stockham
1113182,Jefferson,Charles Casper Stockham
1955761,Jefferson,Charles Casper Stockham
1335774,Jefferson,Charles Casper Stockham
1722717,Jefferson,Charles Casper Stockham
1269006,Jefferson,Charles Casper Stockham
1979875,Jefferson,Charles Casper Stockham
1045263,Jefferson,Charles Casper Stockham
1389520,Jefferson,Charles Casper Stockham
1103322,Jefferson,Charles Casper Stockham
1152105,Jefferson,Charles Casper Stockham
1563307,Jefferson,Charles Casper Stockham
1451199,Jefferson,Charles Casper Stockham
1348646,Jefferson,Charles Casper Stockham
1127731,Jefferson,Charles Casper Stockham
1297000,Jefferson,Charles Casper Stockham
1596545,Jefferson,Charles Casper Stockham
1404344,Jefferson,Charles Casper Stockham
1687760,Jefferson,Charles Casper Stockham
1953882,Jefferson,Charles Casper Stockham
1417832,Jefferson,Charles Casper Stockham
1422118,Jefferson,Charles Casper Stockham
1820505,Jefferson,Charles Casper Stockham
1067654,Jefferson,Charles Casper Stockham
1155447,Jefferson,Charles Casper Stockham
1911143,Jefferson,Charles Casper Stockham
1293707,Jefferson,Charles Casper Stockham
1797608,Jefferson,Charles Casper Stockham
1953327,Jefferson,Charles Casper Stockham
1940521,Jefferson,Charles Casper Stockham
1315095,Jefferson,Charles Casper Stockham
1432261,Jefferson,Charles Casper Stockham
1677197,Jefferson,Charles Casper Stockham
1936077,Jefferson,Charles Casper Stockham
1180355,Jefferson,Charles Casper Stockham
1125265,Jefferson,Charles Casper Stockham
1918769,Jefferson,Charles Casper Stockham
1314562,Jefferson,Charles Casper Stockham
1923995,Jefferson,Charles Casper Stockham
1149063,Jefferson,Charles Casper Stockham
1930011,Jefferson,Charles Casper Stockham
1863832,Jefferson,Charles Casper Stockham
1749838,Jefferson,Charles Casper Stockham
1455660,Jefferson,Charles Casper Stockham
1122535,Jefferson,Charles Casper Stockham
1553232,Jefferson,Charles Casper Stockham
1034899,Jefferson,Charles Casper Stockham
1398011,Jefferson,Charles Casper Stockham
1946211,Jefferson,Charles Casper Stockham
1991266,Jefferson,Charles Casper Stockham
1039014,Jefferson,Charles Casper Stockham
1493604,Jefferson,Charles Casper Stockham
1008844,Jefferson,Charles Casper Stockham
1075161,Jefferson,Charles Casper Stockham
1321780,Jefferson,Charles Casper Stockham
1309677,Jefferson,Charles Casper Stockham
1805967,Jefferson,Charles Casper Stockham
1675850,Jefferson,Charles Casper Stockham
1514042,Jefferson,Charles Casper Stockham
1466374,Jefferson,Charles Casper Stockham
1911605,Jefferson,Charles Casper Stockham
1328342,Jefferson,Charles Casper Stockham
1569906,Jefferson,Charles Casper Stockham
1327171,Jefferson,Charles Casper Stockham
1270683,Jefferson,Charles Casper Stockham
1967225,Jefferson,Charles Casper Stockham
1327215,Jefferson,Charles Casper Stockham
1760898,Jefferson,Charles Casper Stockham
1740499,Jefferson,Charles Casper Stockham
1153119,Jefferson,Charles Casper Stockham
1468993,Jefferson,Charles Casper Stockham
1735712,Jefferson,Charles Casper Stockham
1124101,Jefferson,Charles Casper Stockham
1198495,Jefferson,Charles Casper Stockham
1809031,Jefferson,Charles Casper Stockham
1517090,Jefferson,Charles Casper Stockham
1754198,Jefferson,Charles Casper Stockham
1015682,Jefferson,Charles Casper Stockham
1080301,Jefferson,Charles Casper Stockham
1054362,Jefferson,Charles Casper Stockham
1842325,Jefferson,Charles Casper Stockham
1846231,Jefferson,Charles Casper Stockham
1155034,Jefferson,Charles Casper Stockham
1086312,Jefferson,Charles Casper Stockham
1141310,Jefferson,Charles Casper Stockham
1363522,Jefferson,Charles Casper Stockham
1171941,Jefferson,Charles Casper Stockham
1238832,Jefferson,Charles Casper Stockham
1126119,Jefferson,Charles Casper Stockham
1882102,Jefferson,Charles Casper Stockham
1783522,Jefferson,Charles Casper Stockham
1303703,Jefferson,Charles Casper Stockham
1224487,Jefferson,Charles Casper Stockham
1046370,Jefferson,Charles Casper Stockham
1443844,Jefferson,Charles Casper Stockham
1909228,Jefferson,Charles Casper Stockham
1593424,Jefferson,Charles Casper Stockham
1581892,Jefferson,Charles Casper Stockham
1372102,Jefferson,Charles Casper Stockham
1863803,Jefferson,Charles Casper Stockham
1535453,Jefferson,Charles Casper Stockham
1675478,Jefferson,Charles Casper Stockham
1421972,Jefferson,Charles Casper Stockham
1174416,Jefferson,Charles Casper Stockham
1561231,Jefferson,Charles Casper Stockham
1567410,Jefferson,Charles Casper Stockham
1735048,Jefferson,Charles Casper Stockham
1910892,Jefferson,Charles Casper Stockham
1221121,Jefferson,Charles Casper Stockham
1778073,Jefferson,Charles Casper Stockham
1293059,Jefferson,Charles Casper Stockham
1756513,Jefferson,Charles Casper Stockham
1267576,Jefferson,Charles Casper Stockham
1722122,Jefferson,Charles Casper Stockham
1980347,Jefferson,Charles Casper Stockham
1696111,Jefferson,Charles Casper Stockham
1830256,Jefferson,Charles Casper Stockham
1645782,Jefferson,Charles Casper Stockham
1326952,Jefferson,Charles Casper Stockham
1705921,Jefferson,Charles Casper Stockham
1966805,Jefferson,Charles Casper Stockham
1959418,Jefferson,Charles Casper Stockham
1839823,Jefferson,Charles Casper Stockham
1029857,Jefferson,Charles Casper Stockham
1576009,Jefferson,Charles Casper Stockham
1017920,Jefferson,Charles Casper Stockham
1535278,Jefferson,Charles Casper Stockham
1053186,Jefferson,Charles Casper Stockham
1484311,Jefferson,Charles Casper Stockham
1907376,Jefferson,Charles Casper Stockham
1829625,Jefferson,Charles Casper Stockham
1716419,Jefferson,Charles Casper Stockham
1895896,Jefferson,Charles Casper Stockham
1475811,Jefferson,Charles Casper Stockham
1920049,Jefferson,Charles Casper Stockham
1192704,Jefferson,Charles Casper Stockham
1084867,Jefferson,Charles Casper Stockham
1922533,Jefferson,Charles Casper Stockham
1677894,Jefferson,Charles Casper Stockham
1296210,Jefferson,Charles Casper Stockham
1700564,Jefferson,Charles Casper Stockham
1622229,Jefferson,Charles Casper Stockham
1915391,Jefferson,Charles Casper Stockham
1505948,Jefferson,Charles Casper Stockham
1033096,Jefferson,Charles Casper Stockham
1087288,Jefferson,Charles Casper Stockham
1965825,Jefferson,Charles Casper Stockham
1439267,Jefferson,Charles Casper Stockham
1126612,Jefferson,Charles Casper Stockham
1708942,Jefferson,Charles Casper Stockham
1344179,Jefferson,Charles Casper Stockham
1660577,Jefferson,Charles Casper Stockham
1967229,Jefferson,Charles Casper Stockham
1948437,Jefferson,Charles Casper Stockham
1714299,Jefferson,Charles Casper Stockham
1020767,Jefferson,Charles Casper Stockham
1967085,Jefferson,Charles Casper Stockham
1453286,Jefferson,Charles Casper Stockham
1496500,Jefferson,Charles Casper Stockham
1547711,Jefferson,Charles Casper Stockham
1327077,Jefferson,Charles Casper Stockham
1764325,Jefferson,Charles Casper Stockham
1116838,Jefferson,Charles Casper Stockham
1202436,Jefferson,Charles Casper Stockham
1324921,Jefferson,Charles Casper Stockham
1469865,Jefferson,Charles Casper Stockham
1745718,Jefferson,Charles Casper Stockham
1640175,Jefferson,Charles Casper Stockham
1544417,Jefferson,Charles Casper Stockham
1023464,Jefferson,Charles Casper Stockham
1652309,Jefferson,Charles Casper Stockham
1285759,Jefferson,Charles Casper Stockham
1522074,Jefferson,Charles Casper Stockham
1561908,Jefferson,Charles Casper Stockham
1095307,Jefferson,Charles Casper Stockham
1882266,Jefferson,Charles Casper Stockham
1920809,Jefferson,Charles Casper Stockham
1203818,Jefferson,Charles Casper Stockham
1251558,Jefferson,Charles Casper Stockham
1524873,Jefferson,Charles Casper Stockham
1723511,Jefferson,Charles Casper Stockham
1791585,Jefferson,Charles Casper Stockham
1089222,Jefferson,Charles Casper Stockham
1087046,Jefferson,Charles Casper Stockham
1202665,Jefferson,Charles Casper Stockham
1158115,Jefferson,Charles Casper Stockham
1579814,Jefferson,Charles Casper Stockham
1262411,Jefferson,Charles Casper Stockham
1261073,Jefferson,Charles Casper Stockham
1909123,Jefferson,Charles Casper Stockham
1056733,Jefferson,Charles Casper Stockham
1275582,Jefferson,Charles Casper Stockham
1104851,Jefferson,Charles Casper Stockham
1430955,Jefferson,Charles Casper Stockham
1617073,Jefferson,Charles Casper Stockham
1207921,Jefferson,Charles Casper Stockham
1965199,Jefferson,Charles Casper Stockham
1456161,Jefferson,Charles Casper Stockham
1024514,Jefferson,Charles Casper Stockham
1267458,Jefferson,Charles Casper Stockham
1770407,Jefferson,Charles Casper Stockham
1369089,Jefferson,Charles Casper Stockham
1735083,Jefferson,Charles Casper Stockham
1880664,Jefferson,Charles Casper Stockham
1313740,Jefferson,Charles Casper Stockham
1621279,Jefferson,Charles Casper Stockham
1311351,Jefferson,Charles Casper Stockham
1691601,Jefferson,Charles Casper Stockham
1310688,Jefferson,Charles Casper Stockham
1284457,Jefferson,Charles Casper Stockham
1209263,Jefferson,Charles Casper Stockham
1777394,Jefferson,Charles Casper Stockham
1090890,Jefferson,Charles Casper Stockham
1100683,Jefferson,Charles Casper Stockham
1418301,Jefferson,Charles Casper Stockham
1860966,Jefferson,Charles Casper Stockham
1850583,Jefferson,Charles Casper Stockham
1397309,Jefferson,Charles Casper Stockham
1678015,Jefferson,Charles Casper Stockham
1021083,Jefferson,Charles Casper Stockham
1499094,Jefferson,Charles Casper Stockham
1981858,Jefferson,Charles Casper Stockham
1555484,Jefferson,Charles Casper Stockham
1592224,Jefferson,Charles Casper Stockham
1115470,Jefferson,Charles Casper Stockham
1081034,Jefferson,Charles Casper Stockham
1702214,Jefferson,Charles Casper Stockham
1260497,Jefferson,Charles Casper Stockham
1132508,Jefferson,Charles Casper Stockham
1651123,Jefferson,Charles Casper Stockham
1787909,Jefferson,Charles Casper Stockham
1991989,Jefferson,Charles Casper Stockham
1070241,Jefferson,Charles Casper Stockham
1981975,Jefferson,Charles Casper Stockham
1193080,Jefferson,Charles Casper Stockham
1244582,Jefferson,Charles Casper Stockham
1137518,Jefferson,Charles Casper Stockham
1073262,Jefferson,Charles Casper Stockham
1153530,Jefferson,Charles Casper Stockham
1308737,Jefferson,Charles Casper Stockham
1179929,Jefferson,Charles Casper Stockham
1663243,Jefferson,Charles Casper Stockham
1390791,Jefferson,Charles Casper Stockham
1027699,Jefferson,Charles Casper Stockham
1462536,Jefferson,Charles Casper Stockham
1587707,Jefferson,Charles Casper Stockham
1223763,Jefferson,Charles Casper Stockham
1772275,Jefferson,Charles Casper Stockham
1295891,Jefferson,Charles Casper Stockham
1704156,Jefferson,Charles Casper Stockham
1774069,Jefferson,Charles Casper Stockham
1791522,Jefferson,Charles Casper Stockham
1682476,Jefferson,Charles Casper Stockham
1030885,Jefferson,Charles Casper Stockham
1636444,Jefferson,Charles Casper Stockham
1734892,Jefferson,Charles Casper Stockham
1469338,Jefferson,Charles Casper Stockham
1329672,Jefferson,Charles Casper Stockham
1420669,Jefferson,Charles Casper Stockham
1648590,Jefferson,Charles Casper Stockham
1213866,Jefferson,Charles Casper Stockham
1266202,Jefferson,Charles Casper Stockham
1940526,Jefferson,Charles Casper Stockham
1311770,Jefferson,Charles Casper Stockham
1487213,Jefferson,Charles Casper Stockham
1591376,Jefferson,Charles Casper Stockham
1215211,Jefferson,Charles Casper Stockham
1204750,Jefferson,Charles Casper Stockham
1568187,Jefferson,Charles Casper Stockham
1586013,Jefferson,Charles Casper Stockham
1996196,Jefferson,Charles Casper Stockham
1051700,Jefferson,Charles Casper Stockham
1674179,Jefferson,Charles Casper Stockham
1656335,Jefferson,Charles Casper Stockham
1850986,Jefferson,Charles Casper Stockham
1966228,Jefferson,Charles Casper Stockham
1054759,Jefferson,Charles Casper Stockham
1481493,Jefferson,Charles Casper Stockham
1620052,Jefferson,Charles Casper Stockham
1151163,Jefferson,Charles Casper Stockham
1155262,Jefferson,Charles Casper Stockham
1107187,Jefferson,Charles Casper Stockham
1634086,Jefferson,Charles Casper Stockham
1745899,Jefferson,Charles Casper Stockham
1431496,Jefferson,Charles Casper Stockham
1882225,Jefferson,Charles Casper Stockham
1756895,Jefferson,Charles Casper Stockham
1705087,Jefferson,Charles Casper Stockham
1187249,Jefferson,Charles Casper Stockham
1800377,Jefferson,Charles Casper Stockham
1807769,Jefferson,Charles Casper Stockham
1297747,Jefferson,Charles Casper Stockham
1792872,Jefferson,Charles Casper Stockham
1698827,Jefferson,Charles Casper Stockham
1100984,Jefferson,Charles Casper Stockham
1688801,Jefferson,Charles Casper Stockham
1144362,Jefferson,Charles Casper Stockham
1930519,Jefferson,Charles Casper Stockham
1426355,Jefferson,Charles Casper Stockham
1166717,Jefferson,Charles Casper Stockham
1898349,Jefferson,Charles Casper Stockham
1057652,Jefferson,Charles Casper Stockham
1910654,Jefferson,Charles Casper Stockham
1642810,Jefferson,Charles Casper Stockham
1448010,Jefferson,Charles Casper Stockham
1382183,Jefferson,Charles Casper Stockham
1172959,Jefferson,Charles Casper Stockham
1821451,Jefferson,Charles Casper Stockham
1569237,Jefferson,Charles Casper Stockham
1995963,Jefferson,Charles Casper Stockham
1998410,Jefferson,Charles Casper Stockham
1076203,Jefferson,Charles Casper Stockham
1546156,Jefferson,Charles Casper Stockham
1633500,Jefferson,Charles Casper Stockham
1825211,Jefferson,Charles Casper Stockham
1023569,Jefferson,Charles Casper Stockham
1161148,Jefferson,Charles Casper Stockham
1741262,Jefferson,Charles Casper Stockham
1533791,Jefferson,Charles Casper Stockham
1455033,Jefferson,Charles Casper Stockham
1872734,Jefferson,Charles Casper Stockham
1387815,Jefferson,Charles Casper Stockham
1052904,Jefferson,Charles Casper Stockham
1842876,Jefferson,Charles Casper Stockham
1141136,Jefferson,Charles Casper Stockham
1350654,Jefferson,Charles Casper Stockham
1949341,Jefferson,Charles Casper Stockham
1139035,Jefferson,Charles Casper Stockham
1339364,Jefferson,Charles Casper Stockham
1080826,Jefferson,Charles Casper Stockham
1126216,Jefferson,Charles Casper Stockham
1068297,Jefferson,Charles Casper Stockham
1974975,Jefferson,Charles Casper Stockham
1752320,Jefferson,Charles Casper Stockham
1564424,Jefferson,Charles Casper Stockham
1405015,Jefferson,Charles Casper Stockham
1658685,Jefferson,Charles Casper Stockham
1430504,Jefferson,Charles Casper Stockham
1587125,Jefferson,Charles Casper Stockham
1739030,Jefferson,Charles Casper Stockham
1232964,Jefferson,Charles Casper Stockham
1891896,Jefferson,Charles Casper Stockham
1406208,Jefferson,Charles Casper Stockham
1384007,Jefferson,Charles Casper Stockham
1648567,Jefferson,Charles Casper Stockham
1071792,Jefferson,Charles Casper Stockham
1117868,Jefferson,Charles Casper Stockham
1349213,Jefferson,Charles Casper Stockham
1962975,Jefferson,Charles Casper Stockham
1731341,Jefferson,Charles Casper Stockham
1599088,Jefferson,Charles Casper Stockham
1606537,Jefferson,Charles Casper Stockham
1035791,Jefferson,Charles Casper Stockham
1358644,Jefferson,Charles Casper Stockham
1588089,Jefferson,Charles Casper Stockham
1882654,Jefferson,Charles Casper Stockham
1606382,Jefferson,Charles Casper Stockham
1007042,Jefferson,Charles Casper Stockham
1380825,Jefferson,Charles Casper Stockham
1825546,Jefferson,Charles Casper Stockham
1450202,Jefferson,Charles Casper Stockham
1455429,Jefferson,Charles Casper Stockham
1651730,Jefferson,Charles Casper Stockham
1983936,Jefferson,Charles Casper Stockham
1432681,Jefferson,Charles Casper Stockham
1197415,Jefferson,Charles Casper Stockham
1443195,Jefferson,Charles Casper Stockham
1168945,Jefferson,Charles Casper Stockham
1814934,Jefferson,Charles Casper Stockham
1408534,Jefferson,Charles Casper Stockham
1161723,Jefferson,Charles Casper Stockham
1562505,Jefferson,Charles Casper Stockham
1778026,Jefferson,Charles Casper Stockham
1573142,Jefferson,Charles Casper Stockham
1135255,Jefferson,Charles Casper Stockham
1769660,Jefferson,Charles Casper Stockham
1979701,Jefferson,Charles Casper Stockham
1629822,Jefferson,Charles Casper Stockham
1321733,Jefferson,Charles Casper Stockham
1330292,Jefferson,Charles Casper Stockham
1004557,Jefferson,Charles Casper Stockham
1526277,Jefferson,Charles Casper Stockham
1410858,Jefferson,Charles Casper Stockham
1178665,Jefferson,Charles Casper Stockham
1685308,Jefferson,Charles Casper Stockham
1458101,Jefferson,Charles Casper Stockham
1705390,Jefferson,Charles Casper Stockham
1797000,Jefferson,Charles Casper Stockham
1579016,Jefferson,Charles Casper Stockham
1049895,Jefferson,Charles Casper Stockham
1421750,Jefferson,Charles Casper Stockham
1443207,Jefferson,Charles Casper Stockham
1196038,Jefferson,Charles Casper Stockham
1496259,Jefferson,Charles Casper Stockham
1811888,Jefferson,Charles Casper Stockham
1581319,Jefferson,Charles Casper Stockham
1642282,Jefferson,Charles Casper Stockham
1362264,Jefferson,Charles Casper Stockham
1319052,Jefferson,Charles Casper Stockham
1805496,Jefferson,Charles Casper Stockham
1952915,Jefferson,Charles Casper Stockham
1406057,Jefferson,Charles Casper Stockham
1353930,Jefferson,Charles Casper Stockham
1580747,Jefferson,Charles Casper Stockham
1688223,Jefferson,Charles Casper Stockham
1565031,Jefferson,Charles Casper Stockham
1621430,Jefferson,Charles Casper Stockham
1741658,Jefferson,Charles Casper Stockham
1363694,Jefferson,Charles Casper Stockham
1992936,Jefferson,Charles Casper Stockham
1632581,Jefferson,Charles Casper Stockham
1973867,Jefferson,Charles Casper Stockham
1507086,Jefferson,Charles Casper Stockham
1194949,Jefferson,Charles Casper Stockham
1639685,Jefferson,Charles Casper Stockham
1568986,Jefferson,Charles Casper Stockham
1637787,Jefferson,Charles Casper Stockham
1713907,Jefferson,Charles Casper Stockham
1420779,Jefferson,Charles Casper Stockham
1181324,Jefferson,Charles Casper Stockham
1757516,Jefferson,Charles Casper Stockham
1302906,Jefferson,Charles Casper Stockham
1802878,Jefferson,Charles Casper Stockham
1126295,Jefferson,Charles Casper Stockham
1195312,Jefferson,Charles Casper Stockham
1642305,Jefferson,Charles Casper Stockham
1681034,Jefferson,Charles Casper Stockham
1680742,Jefferson,Charles Casper Stockham
1976719,Jefferson,Charles Casper Stockham
1525983,Jefferson,Charles Casper Stockham
1364457,Jefferson,Charles Casper Stockham
1580783,Jefferson,Charles Casper Stockham
1101339,Jefferson,Charles Casper Stockham
1864773,Jefferson,Charles Casper Stockham
1716933,Jefferson,Charles Casper Stockham
1546710,Jefferson,Charles Casper Stockham
1981435,Jefferson,Charles Casper Stockham
1269157,Jefferson,Charles Casper Stockham
1776626,Jefferson,Charles Casper Stockham
1492865,Jefferson,Charles Casper Stockham
1738449,Jefferson,Charles Casper Stockham
1375655,Jefferson,Charles Casper Stockham
1369134,Jefferson,Charles Casper Stockham
1044242,Jefferson,Charles Casper Stockham
1434148,Jefferson,Charles Casper Stockham
1581239,Jefferson,Charles Casper Stockham
1599725,Jefferson,Charles Casper Stockham
1144873,Jefferson,Charles Casper Stockham
1506404,Jefferson,Charles Casper Stockham
1313191,Jefferson,Charles Casper Stockham
1841969,Jefferson,Charles Casper Stockham
1568133,Jefferson,Charles Casper Stockham
1464174,Jefferson,Charles Casper Stockham
1896014,Jefferson,Charles Casper Stockham
1067997,Jefferson,Charles Casper Stockham
1381958,Jefferson,Charles Casper Stockham
1729120,Jefferson,Charles Casper Stockham
1804069,Jefferson,Charles Casper Stockham
1091577,Jefferson,Charles Casper Stockham
1124947,Jefferson,Charles Casper Stockham
1495480,Jefferson,Charles Casper Stockham
1896692,Jefferson,Charles Casper Stockham
1890849,Jefferson,Charles Casper Stockham
1633858,Jefferson,Charles Casper Stockham
1447630,Jefferson,Charles Casper Stockham
1490011,Jefferson,Charles Casper Stockham
1710034,Jefferson,Charles Casper Stockham
1089545,Jefferson,Charles Casper Stockham
1020181,Jefferson,Charles Casper Stockham
1130602,Jefferson,Charles Casper Stockham
1650274,Jefferson,Charles Casper Stockham
1666280,Jefferson,Charles Casper Stockham
1611424,Jefferson,Charles Casper Stockham
1234415,Jefferson,Charles Casper Stockham
1185228,Jefferson,Charles Casper Stockham
1883873,Jefferson,Charles Casper Stockham
1537419,Jefferson,Charles Casper Stockham
1251757,Jefferson,Charles Casper Stockham
1271241,Jefferson,Charles Casper Stockham
1649910,Jefferson,Charles Casper Stockham
1476054,Jefferson,Charles Casper Stockham
1222843,Jefferson,Charles Casper Stockham
1525646,Jefferson,Charles Casper Stockham
1758205,Jefferson,Charles Casper Stockham
1982134,Jefferson,Charles Casper Stockham
1509425,Jefferson,Charles Casper Stockham
1869103,Jefferson,Charles Casper Stockham
1055312,Jefferson,Charles Casper Stockham
1795798,Jefferson,Charles Casper Stockham
1306394,Jefferson,Charles Casper Stockham
1833678,Jefferson,Charles Casper Stockham
1997310,Jefferson,Charles Casper Stockham
1652307,Jefferson,Charles Casper Stockham
1469639,Jefferson,Charles Casper Stockham
1922509,Jefferson,Charles Casper Stockham
1519064,Jefferson,Charles Casper Stockham
1066996,Jefferson,Charles Casper Stockham
1795247,Jefferson,Charles Casper Stockham
1944206,Jefferson,Charles Casper Stockham
1133691,Jefferson,Charles Casper Stockham
1622920,Jefferson,Charles Casper Stockham
1729926,Jefferson,Charles Casper Stockham
1836062,Jefferson,Charles Casper Stockham
1318910,Jefferson,Charles Casper Stockham
1141054,Jefferson,Charles Casper Stockham
1270363,Jefferson,Charles Casper Stockham
1058601,Jefferson,Charles Casper Stockham
1273267,Jefferson,Charles Casper Stockham
1097394,Jefferson,Charles Casper Stockham
1416489,Jefferson,Charles Casper Stockham
1166070,Jefferson,Charles Casper Stockham
1655522,Jefferson,Charles Casper Stockham
1143389,Jefferson,Charles Casper Stockham
1889028,Jefferson,Charles Casper Stockham
1840936,Jefferson,Charles Casper Stockham
1582433,Jefferson,Charles Casper Stockham
1481439,Jefferson,Charles Casper Stockham
1924014,Jefferson,Charles Casper Stockham
1256585,Jefferson,Charles Casper Stockham
1435605,Jefferson,Charles Casper Stockham
1744608,Jefferson,Charles Casper Stockham
1659629,Jefferson,Charles Casper Stockham
1123559,Jefferson,Charles Casper Stockham
1064842,Jefferson,Charles Casper Stockham
1815688,Jefferson,Charles Casper Stockham
1790660,Jefferson,Charles Casper Stockham
1934131,Jefferson,Charles Casper Stockham
1945919,Jefferson,Charles Casper Stockham
1540489,Jefferson,Charles Casper Stockham
1196562,Jefferson,Charles Casper Stockham
1953334,Jefferson,Charles Casper Stockham
1612257,Jefferson,Charles Casper Stockham
1248103,Jefferson,Charles Casper Stockham
1189103,Jefferson,Charles Casper Stockham
1384400,Jefferson,Charles Casper Stockham
1740691,Jefferson,Charles Casper Stockham
1595942,Jefferson,Charles Casper Stockham
1785359,Jefferson,Charles Casper Stockham
1708356,Jefferson,Charles Casper Stockham
1450437,Jefferson,Charles Casper Stockham
1532050,Jefferson,Charles Casper Stockham
1230327,Jefferson,Charles Casper Stockham
1461005,Jefferson,Charles Casper Stockham
1408015,Jefferson,Charles Casper Stockham
1911448,Jefferson,Charles Casper Stockham
1691512,Jefferson,Charles Casper Stockham
1659201,Jefferson,Charles Casper Stockham
1608367,Jefferson,Charles Casper Stockham
1593011,Jefferson,Charles Casper Stockham
1084267,Jefferson,Charles Casper Stockham
1370383,Jefferson,Charles Casper Stockham
1354933,Jefferson,Charles Casper Stockham
1436567,Jefferson,Charles Casper Stockham
1958300,Jefferson,Charles Casper Stockham
1664993,Jefferson,Charles Casper Stockham
1555505,Jefferson,Charles Casper Stockham
1688229,Jefferson,Charles Casper Stockham
1727966,Jefferson,Charles Casper Stockham
1924636,Jefferson,Charles Casper Stockham
1762885,Jefferson,Charles Casper Stockham
1247204,Jefferson,Charles Casper Stockham
1948837,Jefferson,Charles Casper Stockham
1318558,Jefferson,Charles Casper Stockham
1100655,Jefferson,Charles Casper Stockham
1501855,Jefferson,Charles Casper Stockham
1041982,Jefferson,Charles Casper Stockham
1309693,Jefferson,Charles Casper Stockham
1754063,Jefferson,Charles Casper Stockham
1333312,Jefferson,Charles Casper Stockham
1526598,Jefferson,Charles Casper Stockham
1148098,Jefferson,Charles Casper Stockham
1964194,Jefferson,Charles Casper Stockham
1148418,Jefferson,Charles Casper Stockham
1970184,Jefferson,Charles Casper Stockham
1646235,Jefferson,Charles Casper Stockham
1731947,Jefferson,Charles Casper Stockham
1876767,Jefferson,Charles Casper Stockham
1808092,Jefferson,Charles Casper Stockham
1060378,Jefferson,Charles Casper Stockham
1604786,Jefferson,Charles Casper Stockham
1596485,Jefferson,Charles Casper Stockham
1744456,Jefferson,Charles Casper Stockham
1929903,Jefferson,Charles Casper Stockham
1403483,Jefferson,Charles Casper Stockham
1161042,Jefferson,Charles Casper Stockham
1126507,Jefferson,Charles Casper Stockham
1894089,Jefferson,Charles Casper Stockham
1975299,Jefferson,Charles Casper Stockham
1286454,Jefferson,Charles Casper Stockham
1783607,Jefferson,Charles Casper Stockham
1821082,Jefferson,Charles Casper Stockham
1176910,Jefferson,Charles Casper Stockham
1868288,Jefferson,Charles Casper Stockham
1514873,Jefferson,Charles Casper Stockham
1036278,Jefferson,Charles Casper Stockham
1975656,Jefferson,Charles Casper Stockham
1185092,Jefferson,Charles Casper Stockham
1609890,Jefferson,Charles Casper Stockham
1220775,Jefferson,Charles Casper Stockham
1516407,Jefferson,Charles Casper Stockham
1427279,Jefferson,Charles Casper Stockham
1660488,Jefferson,Charles Casper Stockham
1936007,Jefferson,Charles Casper Stockham
1571664,Jefferson,Charles Casper Stockham
1761817,Jefferson,Charles Casper Stockham
1566734,Jefferson,Charles Casper Stockham
1090249,Jefferson,Charles Casper Stockham
1053119,Jefferson,Charles Casper Stockham
1810125,Jefferson,Charles Casper Stockham
1698517,Jefferson,Charles Casper Stockham
1743355,Jefferson,Charles Casper Stockham
1127006,Jefferson,Charles Casper Stockham
1136296,Jefferson,Charles Casper Stockham
1903322,Jefferson,Charles Casper Stockham
1114693,Jefferson,Charles Casper Stockham
1108949,Jefferson,Charles Casper Stockham
1742682,Jefferson,Charles Casper Stockham
1459081,Jefferson,Charles Casper Stockham
1849134,Jefferson,Charles Casper Stockham
